photo,Genre,sous genre,Espèce,sous espèce,species name,category,M/f/ND(0/1/2)
742,Glossina,Nemorhina,palpalis,palpalis,Glossina palpalis palpalis,13,1
743,Glossina,Nemorhina,palpalis,palpalis,Glossina palpalis palpalis,13,1
744,Glossina,Nemorhina,palpalis,palpalis,Glossina palpalis palpalis,13,1
745,Glossina,Nemorhina,palpalis,palpalis,Glossina palpalis palpalis,13,1
746,Glossina,Nemorhina,palpalis,palpalis,Glossina palpalis palpalis,13,1
747,Glossina,Nemorhina,palpalis,palpalis,Glossina palpalis palpalis,13,1
748,Glossina,Nemorhina,palpalis,palpalis,Glossina palpalis palpalis,13,1
749,Glossina,Nemorhina,palpalis,palpalis,Glossina palpalis palpalis,13,1
750,Glossina,Nemorhina,palpalis,palpalis,Glossina palpalis palpalis,13,1
751,Glossina,Nemorhina,palpalis,palpalis,Glossina palpalis palpalis,13,1
752,Glossina,Nemorhina,palpalis,palpalis,Glossina palpalis palpalis,13,1
753,Glossina,Nemorhina,palpalis,palpalis,Glossina palpalis palpalis,13,1
754,Glossina,Nemorhina,palpalis,palpalis,Glossina palpalis palpalis,13,1
755,Glossina,Nemorhina,palpalis,palpalis,Glossina palpalis palpalis,13,1
756,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,1
757,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,1
758,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,1
759,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,1
760,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
761,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
762,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
763,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
764,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
765,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
766,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
767,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
768,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
769,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
770,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
771,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
772,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
773,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
774,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
775,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
776,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
777,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
778,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
779,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
780,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
781,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
782,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
783,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
784,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
785,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
786,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
787,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,0
788,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,1
789,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,1
790,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,1
791,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,1
792,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,1
793,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,1
794,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,1
795,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,1
796,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,1
797,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,1
798,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,1
799,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,1
800,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,1
801,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,1
802,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,1
803,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,1
804,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,1
805,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,1
806,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,1
807,Glossina,Nemorhina,tachinoïdes,,Glossina tachinoïdes,14,1
808,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
809,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
810,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
811,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
812,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
813,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
814,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
815,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
816,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
817,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
818,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
819,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
820,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
821,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
822,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
823,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
824,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
825,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
826,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
827,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,0
828,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
829,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
830,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
831,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
832,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
833,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
834,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
835,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
836,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
837,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
838,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
839,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
840,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
841,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
842,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
843,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
844,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
845,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
846,Glossina,palpalis,palpalis,palpalis,Glossina palpalis palpalis,13,1
847,Glossina,palpalis,palpalis,gambiense,Glossina palpalis palpalis,13,1
848,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,0
849,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,0
850,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,0
851,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,0
852,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,0
853,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,0
854,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,0
855,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,0
856,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,0
857,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,0
858,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,0
859,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,0
860,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,0
861,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,0
862,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,0
863,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,0
864,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,0
865,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,0
866,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,0
867,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,0
868,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,1
869,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,1
870,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,1
871,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,1
872,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,1
873,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,1
874,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,1
875,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,1
876,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,1
877,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,1
878,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,1
879,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,1
880,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,1
881,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,1
882,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,1
883,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,1
884,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,1
885,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,1
886,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,1
887,Glossina,palpalis,palpalis,gambiense,Glossina palpalis gambiense,12,1
888,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,1
889,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,1
890,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,1
891,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,1
892,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,1
893,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,1
894,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,1
895,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,1
896,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,1
897,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,1
898,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,1
899,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,1
900,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,1
901,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,1
902,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,1
903,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,1
904,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,1
905,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,1
906,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,1
907,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,1
908,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,0
909,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,0
910,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,0
911,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,0
912,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,0
913,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,0
914,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,0
915,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,0
916,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,0
917,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,0
918,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,0
919,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,0
920,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,0
921,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,0
922,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,0
923,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,0
924,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,0
925,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,0
926,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,0
927,Glossina,morsitans,morsitans,morsitans,Glossina morsitans morsitans,11,0
928,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
929,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
930,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
931,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
932,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
933,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
934,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
935,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
936,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
937,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
938,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
939,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
940,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
941,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
942,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
943,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
944,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
945,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
946,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
947,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
948,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
949,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
950,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
951,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
952,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
953,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
954,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
955,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
956,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
957,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
958,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
959,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
960,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
961,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
962,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
963,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
964,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
965,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
966,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
967,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
968,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
969,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
970,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
971,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
972,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
973,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
974,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
975,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
976,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
977,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
978,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
979,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
980,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
981,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
982,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
983,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
984,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
985,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
986,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
987,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
988,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
989,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
990,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
991,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
992,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
993,Glossina,Nemorhina,fuscipes,quazensis,Glossina fuscipes quazensis,15,2
994,Phlebotomus,Laroussius,mascittii,,Phlebotomus mascittii,16,1
995,Phlebotomus,Laroussius,mascittii,,Phlebotomus mascittii,16,1
996,Phlebotomus,Laroussius,mascittii,,Phlebotomus mascittii,16,1
997,Phlebotomus,Laroussius,mascittii,,Phlebotomus mascittii,16,1
998,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,1
999,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,1
1000,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,1
1001,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,1
1002,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,1
1003,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,1
1004,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,1
1005,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,1
1006,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,1
1007,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,1
1008,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,1
1009,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,1
1010,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,1
1011,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,1
1012,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,1
1013,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,1
1014,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,1
1015,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,1
1016,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,1
1017,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,1
1018,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,0
1019,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,0
1020,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,0
1021,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,0
1022,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,0
1023,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,0
1024,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,0
1025,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,0
1026,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,0
1027,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,0
1028,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,0
1029,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,0
1030,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,0
1031,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,0
1032,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,0
1033,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,0
1034,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,0
1035,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,0
1036,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,0
1037,Phlebotomus,Laroussius,tobbi,,Phlebotomus tobbi,17,0
1038,Phlebotomus,Laroussius,perfiliewi,,Phlebotomus perfiliewi,18,1
1039,Phlebotomus,Laroussius,perfiliewi,,Phlebotomus perfiliewi,18,1
1040,Phlebotomus,Laroussius,perfiliewi,,Phlebotomus perfiliewi,18,1
1041,Phlebotomus,Laroussius,perfiliewi,,Phlebotomus perfiliewi,18,1
1042,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
1043,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
1044,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
1045,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
1046,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
1047,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
1048,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
1049,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
1050,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
1051,Phlebotomus,Laroussius,perniciosus,,Phlebotomus perniciosus,19,1
